,low value,high value,correlation,input id,low search range,high search range,secret value
520,3.303890228271485e-05,3.3038997650146486e-05,0.9991430648091031,4.0,0.0,0.0001,2.165241037129357
521,3.303890228271485e-05,3.3038997650146486e-05,0.9370759123451615,5.0,0.0,0.0001,2.165241037129357
522,4.129867553710939e-06,4.1298770904541026e-06,0.9244658595142105,4.0,0.0,1e-05,2.165241037129357
523,2.0649337768554694e-06,2.0649433135986336e-06,0.9377417553480749,5.0,0.0,1e-05,2.165241037129357
524,2.0649337768554694e-06,2.0649433135986336e-06,0.9131947047952041,6.0,0.0,1e-05,2.165241037129357
525,3.7616801261901855,3.7616807222366333,0.9996436469988419,-2.0,0.0,5.0,3.761680462263989
526,3.7616801261901855,3.7616807222366333,0.9999999999999998,-1.0,0.0,5.0,3.761680462263989
527,3.7616801261901855,3.7616807222366333,0.9999659483340706,0.0,0.0,5.0,3.761680462263989
528,0.9404191970825195,0.9404201507568359,0.9743208281333212,-1.0,0.0,1.0,3.761680462263989
529,0.23510456085205078,0.2351055145263672,0.7635824251959777,-0.0,0.0,1.0,3.761680462263989
530,0.23510456085205078,0.2351055145263672,0.8342336786625713,1.0,0.0,1.0,3.761680462263989
531,0.014694023132324218,0.014694118499755859,0.8643524970262206,0.0,0.0,0.1,3.761680462263989
532,0.014694023132324218,0.014694118499755859,0.8915168182462216,1.0,0.0,0.1,3.761680462263989
533,0.05877618789672851,0.05877628326416015,0.6289920918397413,2.0,0.0,0.1,3.761680462263989
534,0.0009183788299560547,0.0009183883666992188,0.8858064645871699,1.0,0.0,0.01,3.761680462263989
535,0.003673515319824219,0.003673524856567383,0.9623724596126261,2.0,0.0,0.01,3.761680462263989
536,0.003673515319824219,0.003673524856567383,0.6413184478916955,3.0,0.0,0.01,3.761680462263989
537,0.00022959423065185546,0.00022959518432617187,0.9372452311252267,2.0,0.0,0.001,3.761680462263989
538,0.0009183788299560547,0.0009183797836303711,0.9851731183445798,3.0,0.0,0.001,3.761680462263989
539,0.0009183788299560547,0.0009183797836303711,0.7961088859964784,4.0,0.0,0.001,3.761680462263989
540,5.739860534667969e-05,5.7398700714111336e-05,0.9999999999999998,3.0,0.0,0.0001,3.761680462263989
541,2.8699302673339846e-05,2.8699398040771487e-05,0.916238712764016,4.0,0.0,0.0001,3.761680462263989
542,5.739860534667969e-05,5.7398700714111336e-05,0.9177115422661408,5.0,0.0,0.0001,3.761680462263989
543,7.174835205078126e-06,7.174844741821291e-06,0.9465736071046363,4.0,0.0,1e-05,3.761680462263989
544,3.587417602539063e-06,3.587427139282227e-06,0.9324806115027116,5.0,0.0,1e-05,3.761680462263989
545,3.587417602539063e-06,3.587427139282227e-06,0.7541451233686923,6.0,0.0,1e-05,3.761680462263989
546,0.30240297317504883,0.3024035692214966,0.9521013683550902,-2.0,0.0,5.0,0.6048065880668434
547,4.838452339172363,4.838452935218811,0.943115283689529,-1.0,0.0,5.0,0.6048065880668434
548,2.4192261695861816,2.4192267656326294,0.7750791301489125,0.0,0.0,5.0,0.6048065880668434
549,0.6048059463500977,0.6048069000244141,0.9976361371244251,-1.0,0.0,1.0,0.6048065880668434
550,0.6048059463500977,0.6048069000244141,0.9989516991637191,-0.0,0.0,1.0,0.6048065880668434
551,0.6048059463500977,0.6048069000244141,1.0,1.0,0.0,1.0,0.6048065880668434
552,0.037800407409667974,0.037800502777099614,0.9832255216876342,0.0,0.0,0.1,0.6048065880668434
553,0.037800407409667974,0.037800502777099614,0.723602881569312,1.0,0.0,0.1,0.6048065880668434
554,0.037800407409667974,0.037800502777099614,0.7523881449497845,2.0,0.0,0.1,0.6048065880668434
555,0.0023625183105468756,0.00236252784729004,0.8436541022318507,1.0,0.0,0.01,0.6048065880668434
556,0.0023625183105468756,0.00236252784729004,0.9509179228802173,2.0,0.0,0.01,0.6048065880668434
557,0.009450101852416995,0.00945011138916016,0.7215229343741885,3.0,0.0,0.01,0.6048065880668434
558,0.0005906305313110353,0.0005906314849853517,0.9021910292296155,2.0,0.0,0.001,0.6048065880668434
559,0.00014765739440917973,0.0001476583480834961,0.9739734353211934,3.0,0.0,0.001,0.6048065880668434
560,0.0005906305313110353,0.0005906314849853517,0.6414862557678087,4.0,0.0,0.001,0.6048065880668434
561,9.22861099243164e-06,9.228706359863281e-06,0.9939377674784774,3.0,0.0,0.0001,0.6048065880668434
562,7.382888793945312e-05,7.382898330688477e-05,0.9526809856155916,4.0,0.0,0.0001,0.6048065880668434
563,9.22861099243164e-06,9.228706359863281e-06,0.996265537920896,5.0,0.0,0.0001,0.6048065880668434
564,9.22861099243164e-06,9.228620529174804e-06,0.9995723041991299,4.0,0.0,1e-05,0.6048065880668434
565,9.22861099243164e-06,9.228620529174804e-06,0.9991451891842265,5.0,0.0,1e-05,0.6048065880668434
566,9.22861099243164e-06,9.228620529174804e-06,0.931557428594002,6.0,0.0,1e-05,0.6048065880668434
567,0.7634234428405762,0.7634240388870239,0.9446916554075087,-2.0,0.0,5.0,3.053695330893773
568,3.0536949634552,3.053695559501648,0.999773584193928,-1.0,0.0,5.0,3.053695330893773
569,3.0536949634552,3.053695559501648,0.9999305997610524,0.0,0.0,5.0,3.053695330893773
570,0.047713279724121094,0.0477142333984375,0.9170361743849021,-1.0,0.0,1.0,3.053695330893773
571,0.011927604675292969,0.011928558349609375,0.7749638503705423,-0.0,0.0,1.0,3.053695330893773
572,0.763422966003418,0.7634239196777344,0.7129440430364777,1.0,0.0,1.0,3.053695330893773
573,0.011928462982177734,0.011928558349609375,0.8665066685135473,0.0,0.0,0.1,3.053695330893773
574,0.047713947296142575,0.04771404266357422,0.8937161781774978,1.0,0.0,0.1,3.053695330893773
575,0.023856925964355468,0.02385702133178711,0.6760621533890413,2.0,0.0,0.1,3.053695330893773
576,0.0029821205139160156,0.0029821300506591795,0.8684911074287964,1.0,0.0,0.01,3.053695330893773
577,0.0007455253601074219,0.0007455348968505859,0.8777983838712307,2.0,0.0,0.01,3.053695330893773
578,0.0007455253601074219,0.0007455348968505859,0.9706522937910496,3.0,0.0,0.01,3.053695330893773
579,0.00018638229370117188,0.0001863832473754883,0.9292080166321176,2.0,0.0,0.001,3.053695330893773
580,0.0007455310821533204,0.0007455320358276368,0.9817110381306541,3.0,0.0,0.001,3.053695330893773
581,0.0007455310821533204,0.0007455320358276368,0.7553647452944697,4.0,0.0,0.001,3.053695330893773
582,4.659566879272461e-05,4.659576416015625e-05,0.9993012868311986,3.0,0.0,0.0001,3.053695330893773
583,1.1648845672607422e-05,1.1648941040039063e-05,0.9721527840956004,4.0,0.0,0.0001,3.053695330893773
584,4.659566879272461e-05,4.659576416015625e-05,0.932055167939431,5.0,0.0,0.0001,3.053695330893773
585,5.824460983276369e-06,5.824470520019533e-06,0.9429980348695773,4.0,0.0,1e-05,3.053695330893773
586,2.9122257232666024e-06,2.9122352600097665e-06,0.9294582770121169,5.0,0.0,1e-05,3.053695330893773
587,4.54998016357422e-08,4.550933837890626e-08,0.7184888554508054,6.0,0.0,1e-05,3.053695330893773
588,2.333458662033081,2.333459258079529,0.9815133007403193,-2.0,0.0,5.0,0.145841167801814
589,4.666917324066162,4.66691792011261,0.8643365474105889,-1.0,0.0,5.0,0.145841167801814
590,2.333458662033081,2.333459258079529,0.8768979635658222,0.0,0.0,5.0,0.145841167801814
591,0.14584064483642578,0.1458415985107422,0.9833100598475034,-1.0,0.0,1.0,0.145841167801814
592,0.29168224334716797,0.2916831970214844,0.916895207645484,-0.0,0.0,1.0,0.145841167801814
593,0.14584064483642578,0.1458415985107422,0.9705829139961664,1.0,0.0,1.0,0.145841167801814
594,0.036460208892822275,0.036460304260253915,0.9571466324839519,0.0,0.0,0.1,0.145841167801814
595,0.07292051315307618,0.07292060852050783,0.9537294895178612,1.0,0.0,0.1,0.145841167801814
596,0.07292051315307618,0.07292060852050783,0.7538374035388272,2.0,0.0,0.1,0.145841167801814
597,0.009115066528320313,0.009115076065063477,0.993163802658014,1.0,0.0,0.01,0.145841167801814
598,0.00014242172241210938,0.00014243125915527346,0.658732483111966,2.0,0.0,0.01,0.145841167801814
599,0.009115066528320313,0.009115076065063477,0.770870997840668,3.0,0.0,0.01,0.145841167801814
600,0.0005696916580200198,0.0005696926116943361,0.8911356046775741,2.0,0.0,0.001,0.145841167801814
601,0.0005696916580200198,0.0005696926116943361,0.9738440124331361,3.0,0.0,0.001,0.145841167801814
602,0.0005696916580200198,0.0005696926116943361,0.855188391223649,4.0,0.0,0.001,0.145841167801814
603,3.560571670532228e-05,3.560581207275392e-05,0.9689449797815566,3.0,0.0,0.0001,0.145841167801814
604,3.560571670532228e-05,3.560581207275392e-05,0.9807191342273809,4.0,0.0,0.0001,0.145841167801814
605,3.560571670532228e-05,3.560581207275392e-05,0.7733055279092796,5.0,0.0,0.0001,0.145841167801814
606,2.225351333618164e-06,2.2253608703613278e-06,0.9893608761014119,4.0,0.0,1e-05,0.145841167801814
607,8.901433944702147e-06,8.901443481445311e-06,0.9721013674399582,5.0,0.0,1e-05,0.145841167801814
608,2.225351333618164e-06,2.2253608703613278e-06,0.9595456868218314,6.0,0.0,1e-05,0.145841167801814
609,2.507702112197876,2.5077027082443237,0.9993980335655128,-2.0,0.0,5.0,2.5077024951897964
610,1.253851056098938,1.2538516521453857,0.9281561036029401,-1.0,0.0,5.0,2.5077024951897964
611,2.507702112197876,2.5077027082443237,0.9999999999999999,0.0,0.0,5.0,2.5077024951897964
612,0.6269254684448242,0.6269264221191406,0.9688265295968198,-1.0,0.0,1.0,2.5077024951897964
613,0.15673065185546875,0.15673160552978516,0.8450213783714764,-0.0,0.0,1.0,2.5077024951897964
614,0.6269254684448242,0.6269264221191406,0.6819030876056968,1.0,0.0,1.0,2.5077024951897964
615,0.009795665740966799,0.00979576110839844,0.8903360385981975,0.0,0.0,0.1,2.5077024951897964
616,0.009795665740966799,0.00979576110839844,0.9082055344692049,1.0,0.0,0.1,2.5077024951897964
617,0.07836561203002931,0.07836570739746096,0.6372878696303618,2.0,0.0,0.1,2.5077024951897964
618,0.009795703887939457,0.009795713424682622,0.915190027430655,1.0,0.0,0.01,2.5077024951897964
619,0.009795703887939457,0.009795713424682622,0.9881123153926482,2.0,0.0,0.01,2.5077024951897964
620,0.009795703887939457,0.009795713424682622,0.870375989724752,3.0,0.0,0.01,2.5077024951897964
621,0.0006122312545776367,0.0006122322082519532,0.9744328265857405,2.0,0.0,0.001,2.5077024951897964
622,0.0006122312545776367,0.0006122322082519532,0.9845275017565517,3.0,0.0,0.001,2.5077024951897964
623,0.0001530570983886719,0.0001530580520629883,0.9771992476278847,4.0,0.0,0.001,2.5077024951897964
624,7.65289306640625e-05,7.652902603149414e-05,0.9367682438226157,3.0,0.0,0.0001,2.5077024951897964
625,7.65289306640625e-05,7.652902603149414e-05,0.9482990856506244,4.0,0.0,0.0001,2.5077024951897964
626,3.826446533203125e-05,3.826456069946289e-05,0.9321863624875777,5.0,0.0,0.0001,2.5077024951897964
627,2.989387512207032e-07,2.989482879638672e-07,0.9230145919727908,4.0,0.0,1e-05,2.5077024951897964
628,2.391529083251954e-06,2.3915386199951175e-06,0.9285655427075,5.0,0.0,1e-05,2.5077024951897964
629,2.391529083251954e-06,2.3915386199951175e-06,0.850380537712782,6.0,0.0,1e-05,2.5077024951897964
630,4.314664006233215,4.314664602279663,0.9999202582516435,-2.0,0.0,5.0,4.314664472108582
631,4.314664006233215,4.314664602279663,1.0,-1.0,0.0,5.0,4.314664472108582
632,4.314664006233215,4.314664602279663,0.9998551035013651,0.0,0.0,5.0,4.314664472108582
633,0.539332389831543,0.5393333435058594,0.9286128804318079,-1.0,0.0,1.0,4.314664472108582
634,0.2696657180786133,0.2696666717529297,0.7447456104565005,-0.0,0.0,1.0,4.314664472108582
635,0.2696657180786133,0.2696666717529297,0.7696623867202602,1.0,0.0,1.0,4.314664472108582
636,0.016854095458984378,0.016854190826416017,0.8423472663408261,0.0,0.0,0.1,4.314664472108582
637,0.016854095458984378,0.016854190826416017,0.9262120312177429,1.0,0.0,0.1,4.314664472108582
638,0.008427047729492189,0.00842714309692383,0.9109192629308949,2.0,0.0,0.1,4.314664472108582
639,0.0010533809661865234,0.0010533905029296874,0.8844574407138932,1.0,0.0,0.01,4.314664472108582
640,0.004213533401489257,0.004213542938232421,0.9589526976880647,2.0,0.0,0.01,4.314664472108582
641,0.0010533809661865234,0.0010533905029296874,0.9846022749102695,3.0,0.0,0.01,4.314664472108582
642,0.0002633457183837891,0.0002633466720581055,0.9219498962137274,2.0,0.0,0.001,4.314664472108582
643,0.0005266923904418946,0.000526693344116211,0.9481743256929355,3.0,0.0,0.001,4.314664472108582
644,6.583595275878907e-05,6.583690643310547e-05,0.9658999221993095,4.0,0.0,0.001,4.314664472108582
645,6.583652496337892e-05,6.583662033081056e-05,0.9988831757763134,3.0,0.0,0.0001,4.314664472108582
646,6.583652496337892e-05,6.583662033081056e-05,0.9977674894933695,4.0,0.0,0.0001,4.314664472108582
647,6.583652496337892e-05,6.583662033081056e-05,0.9116123515885532,5.0,0.0,0.0001,4.314664472108582
648,8.229560852050783e-06,8.229570388793948e-06,0.9535423535100835,4.0,0.0,1e-05,4.314664472108582
649,8.229560852050783e-06,8.229570388793948e-06,0.8524443082685581,5.0,0.0,1e-05,4.314664472108582
650,8.229560852050783e-06,8.229570388793948e-06,0.6956786680441644,6.0,0.0,1e-05,4.314664472108582
651,4.043494462966919,4.043495059013367,1.0,-2.0,0.0,5.0,4.0434947997162505
652,4.043494462966919,4.043495059013367,0.9999999999999998,-1.0,0.0,5.0,4.0434947997162505
653,4.043494462966919,4.043495059013367,0.999930629743108,0.0,0.0,5.0,4.0434947997162505
654,0.5054359436035156,0.505436897277832,0.9331265226882558,-1.0,0.0,1.0,4.0434947997162505
655,0.015794754028320312,0.01579570770263672,0.8490136890182923,-0.0,0.0,1.0,4.0434947997162505
656,0.2527179718017578,0.2527189254760742,0.788553102057909,1.0,0.0,1.0,4.0434947997162505
657,0.015794849395751952,0.01579494476318359,0.8631633045949485,0.0,0.0,0.1,4.0434947997162505
658,0.015794849395751952,0.01579494476318359,0.9361696233421956,1.0,0.0,0.1,4.0434947997162505
659,0.015794849395751952,0.01579494476318359,0.97277743851868,2.0,0.0,0.1,4.0434947997162505
660,0.0009871768951416014,0.0009871864318847655,0.8924869419565533,1.0,0.0,0.01,4.0434947997162505
661,0.007897443771362303,0.007897453308105467,0.9579289868139597,2.0,0.0,0.01,4.0434947997162505
662,6.169319152832031e-05,6.170272827148438e-05,0.9729473993299753,3.0,0.0,0.01,4.0434947997162505
663,0.0004935903549194336,0.00049359130859375,0.9294595369202412,2.0,0.0,0.001,4.0434947997162505
664,0.0002467947006225586,0.000246795654296875,0.9541592834672836,3.0,0.0,0.001,4.0434947997162505
665,0.0009871807098388672,0.0009871816635131836,0.7982427485087485,4.0,0.0,0.001,4.0434947997162505
666,6.16988182067871e-05,6.169891357421875e-05,0.9999999999999998,3.0,0.0,0.0001,4.0434947997162505
667,6.16988182067871e-05,6.169891357421875e-05,0.997867668289521,4.0,0.0,0.0001,4.0434947997162505
668,6.16988182067871e-05,6.169891357421875e-05,0.9174383802905883,5.0,0.0,0.0001,4.0434947997162505
669,3.856172561645508e-06,3.856182098388673e-06,0.981828926026475,4.0,0.0,1e-05,4.0434947997162505
670,4.82015609741211e-07,4.820251464843751e-07,0.8611056621541876,5.0,0.0,1e-05,4.0434947997162505
671,3.856172561645508e-06,3.856182098388673e-06,0.7585683807950131,6.0,0.0,1e-05,4.0434947997162505
672,3.6321473121643066,3.6321479082107544,0.987643048416796,-2.0,0.0,5.0,0.2270092175138485
673,3.6321473121643066,3.6321479082107544,0.9821363253110961,-1.0,0.0,5.0,0.2270092175138485
674,3.6321473121643066,3.6321479082107544,0.7577816481326551,0.0,0.0,5.0,0.2270092175138485
675,0.22700881958007812,0.22700977325439453,0.9887706158784417,-1.0,0.0,1.0,0.2270092175138485
676,0.22700881958007812,0.22700977325439453,0.9998359925611214,-0.0,0.0,1.0,0.2270092175138485
677,0.22700881958007812,0.22700977325439453,0.9962416260696834,1.0,0.0,1.0,0.2270092175138485
678,0.014188003540039061,0.014188098907470702,0.9523235309136163,0.0,0.0,0.1,0.2270092175138485
679,0.014188003540039061,0.014188098907470702,0.8750482486588071,1.0,0.0,0.1,0.2270092175138485
680,0.05675230026245117,0.05675239562988281,0.676157888715011,2.0,0.0,0.1,0.2270092175138485
681,0.003547010421752929,0.0035470199584960935,0.8055280019340025,1.0,0.0,0.01,0.2270092175138485
682,0.007094030380249023,0.007094039916992187,0.8135324021523892,2.0,0.0,0.01,0.2270092175138485
683,0.0017735004425048827,0.0017735099792480467,0.9381331506473491,3.0,0.0,0.01,0.2270092175138485
684,0.00044337654113769525,0.0004433774948120117,0.828990823342058,2.0,0.0,0.001,0.2270092175138485
685,0.00044337654113769525,0.0004433774948120117,0.9420404072703273,3.0,0.0,0.001,0.2270092175138485
686,0.000886754035949707,0.0008867549896240234,0.8725651921193943,4.0,0.0,0.001,0.2270092175138485
687,6.927680969238282e-06,6.927776336669922e-06,0.9091997253459709,3.0,0.0,0.0001,0.2270092175138485
688,5.5422115325927734e-05,5.542221069335938e-05,0.9785841139783801,4.0,0.0,0.0001,0.2270092175138485
689,5.5422115325927734e-05,5.542221069335938e-05,0.7167680232254495,5.0,0.0,0.0001,0.2270092175138485
690,1.7319393157958987e-06,1.7319488525390628e-06,0.8962615266320567,4.0,0.0,1e-05,0.2270092175138485
691,6.927766799926759e-06,6.927776336669923e-06,0.940731907548132,5.0,0.0,1e-05,0.2270092175138485
692,3.4638786315917974e-06,3.4638881683349616e-06,0.9372075005152122,6.0,0.0,1e-05,0.2270092175138485
693,0.285114049911499,0.2851146459579468,0.9426263837999713,-2.0,0.0,5.0,0.14255726973699162
694,2.2809159755706787,2.2809165716171265,0.9799982094647653,-1.0,0.0,5.0,0.14255726973699162
695,2.2809159755706787,2.2809165716171265,0.8775433241939674,0.0,0.0,5.0,0.14255726973699162
696,0.03563880920410156,0.03563976287841797,0.8813692581186781,-1.0,0.0,1.0,0.14255726973699162
697,0.5702285766601562,0.5702295303344727,0.9704719216544524,-0.0,0.0,1.0,0.14255726973699162
698,0.5702285766601562,0.5702295303344727,0.6364474872829712,1.0,0.0,1.0,0.14255726973699162
699,0.03563928604125977,0.03563938140869141,0.9402749302825215,0.0,0.0,0.1,0.14255726973699162
700,0.07127857208251955,0.07127866744995118,0.9631326302144098,1.0,0.0,0.1,0.14255726973699162
701,0.03563928604125977,0.03563938140869141,0.6440233369655243,2.0,0.0,0.1,0.14255726973699162
702,0.0022274494171142583,0.002227458953857422,0.9264874564381954,1.0,0.0,0.01,0.14255726973699162
703,0.008909826278686524,0.008909835815429689,0.8189667911596513,2.0,0.0,0.01,0.14255726973699162
704,0.001113719940185547,0.001113729476928711,0.9536903767438366,3.0,0.0,0.01,0.14255726973699162
705,0.000556863784790039,0.0005568647384643554,0.8941487530768094,2.0,0.0,0.001,0.14255726973699162
706,0.0002784318923950195,0.00027843284606933596,0.9072813224712527,3.0,0.0,0.001,0.14255726973699162
707,0.000556863784790039,0.0005568647384643554,0.8486289457806525,4.0,0.0,0.001,0.14255726973699162
708,8.700942993164062e-06,8.701038360595703e-06,0.9428381308218486,3.0,0.0,0.0001,0.14255726973699162
709,1.7401981353759765e-05,1.7402076721191405e-05,0.8665828018941365,4.0,0.0,0.0001,0.14255726973699162
710,3.480396270751953e-05,3.480405807495117e-05,0.7590659911268717,5.0,0.0,0.0001,0.14255726973699162
711,4.350500106811524e-06,4.350509643554688e-06,0.9043926834359818,4.0,0.0,1e-05,0.14255726973699162
712,2.1752452850341797e-06,2.175254821777344e-06,0.9997783033282986,5.0,0.0,1e-05,0.14255726973699162
713,2.1752452850341797e-06,2.175254821777344e-06,0.9726714492490935,6.0,0.0,1e-05,0.14255726973699162
714,3.702157139778137,3.702157735824585,0.9875103488878183,-2.0,0.0,5.0,0.2313848421601547
715,3.702157139778137,3.702157735824585,0.9832302028339424,-1.0,0.0,5.0,0.2313848421601547
716,0.23138463497161865,0.2313852310180664,0.9997694875371178,0.0,0.0,5.0,0.2313848421601547
717,0.4627695083618164,0.4627704620361328,0.9174237120222198,-1.0,0.0,1.0,0.2313848421601547
718,0.23138427734375,0.2313852310180664,0.990708326062788,-0.0,0.0,1.0,0.2313848421601547
719,0.23138427734375,0.2313852310180664,0.9794925018544889,1.0,0.0,1.0,0.2313848421601547
720,0.0072307586669921875,0.0072308540344238285,0.9063975147420139,0.0,0.0,0.1,0.2313848421601547
721,0.0072307586669921875,0.0072308540344238285,0.7009420833566853,1.0,0.0,0.1,0.2313848421601547
722,0.05784616470336914,0.05784626007080078,0.7055742497827101,2.0,0.0,0.1,0.2313848421601547
723,0.0009038448333740234,0.0009038543701171875,0.9243860500910497,1.0,0.0,0.01,0.2313848421601547
724,0.007230768203735352,0.007230777740478516,0.7986294038405808,2.0,0.0,0.01,0.2313848421601547
725,0.0018076896667480469,0.001807699203491211,0.9399123518632211,3.0,0.0,0.01,0.2313848421601547
726,0.0009038467407226562,0.0009038476943969726,0.9215975875559549,2.0,0.0,0.001,0.2313848421601547
727,0.00022596168518066405,0.00022596263885498046,0.9582940229932249,3.0,0.0,0.001,0.2313848421601547
728,0.0009038467407226562,0.0009038476943969726,0.8605705144931958,4.0,0.0,0.001,0.2313848421601547
729,5.649042129516601e-05,5.649051666259765e-05,0.9609172848306582,3.0,0.0,0.0001,0.2313848421601547
730,5.649042129516601e-05,5.649051666259765e-05,0.9762662863449099,4.0,0.0,0.0001,0.2313848421601547
731,7.061290740966796e-06,7.061386108398437e-06,0.9270626152156554,5.0,0.0,0.0001,0.2313848421601547
732,5.5160522460937516e-08,5.5170059204101574e-08,0.820259766308243,4.0,0.0,1e-05,0.2313848421601547
733,7.061300277709963e-06,7.061309814453127e-06,0.9488577851248137,5.0,0.0,1e-05,0.2313848421601547
734,3.5306453704833993e-06,3.5306549072265635e-06,0.937558243135921,6.0,0.0,1e-05,0.2313848421601547
735,4.45345401763916,4.453454613685608,1.0,-2.0,0.0,5.0,4.453454454443106
736,4.45345401763916,4.453454613685608,0.9991916463556373,-1.0,0.0,5.0,4.453454454443106
737,4.45345401763916,4.453454613685608,0.9999319205445534,0.0,0.0,5.0,4.453454454443106
738,0.27834033966064453,0.27834129333496094,0.9807392756614661,-1.0,0.0,1.0,4.453454454443106
739,0.27834033966064453,0.27834129333496094,0.7307838309806909,-0.0,0.0,1.0,4.453454454443106
740,0.27834033966064453,0.27834129333496094,0.7522925431708565,1.0,0.0,1.0,4.453454454443106
741,0.017396259307861324,0.017396354675292967,0.8586507347859239,0.0,0.0,0.1,4.453454454443106
742,0.03479251861572265,0.034792613983154294,0.8581089548121326,1.0,0.0,0.1,4.453454454443106
743,0.017396259307861324,0.017396354675292967,0.9612687807007602,2.0,0.0,0.1,4.453454454443106
744,0.008698148727416996,0.00869815826416016,0.8759712310152946,1.0,0.0,0.01,4.453454454443106
745,0.0010872650146484379,0.001087274551391602,0.9786860781070033,2.0,0.0,0.01,4.453454454443106
746,0.008698148727416996,0.00869815826416016,0.7301833545206187,3.0,0.0,0.01,4.453454454443106
747,0.00013590812683105468,0.0001359090805053711,0.8507765392538539,2.0,0.0,0.001,4.453454454443106
748,0.00027181720733642574,0.0002718181610107422,0.9648782451680308,3.0,0.0,0.001,4.453454454443106
749,0.00027181720733642574,0.0002718181610107422,0.7405632665244334,4.0,0.0,0.001,4.453454454443106
750,6.795425415039063e-05,6.795434951782227e-05,0.9999999999999998,3.0,0.0,0.0001,4.453454454443106
751,6.795425415039063e-05,6.795434951782227e-05,0.9947730481936595,4.0,0.0,0.0001,4.453454454443106
752,6.795425415039063e-05,6.795434951782227e-05,0.9218217855054528,5.0,0.0,0.0001,4.453454454443106
753,2.6544570922851576e-07,2.654552459716798e-07,0.859150979944592,4.0,0.0,1e-05,4.453454454443106
754,2.6544570922851576e-07,2.654552459716798e-07,0.8999183731043596,5.0,0.0,1e-05,4.453454454443106
755,2.123565673828126e-06,2.1235752105712902e-06,0.8389779165350244,6.0,0.0,1e-05,4.453454454443106
756,1.218298077583313,1.2182986736297607,1.0,-2.0,0.0,5.0,1.2182986672871765
757,2.4365967512130737,2.4365973472595215,0.9251560845801058,-1.0,0.0,5.0,1.2182986672871765
758,2.4365967512130737,2.4365973472595215,0.6741443038368546,0.0,0.0,5.0,1.2182986672871765
759,0.07614326477050781,0.07614421844482422,0.966461948411274,-1.0,0.0,1.0,1.2182986672871765
760,0.07614326477050781,0.07614421844482422,0.9844316529693946,-0.0,0.0,1.0,1.2182986672871765
761,0.6091489791870117,0.6091499328613281,0.7306427918514372,1.0,0.0,1.0,1.2182986672871765
762,0.07614364624023437,0.07614374160766602,0.9907457899849885,0.0,0.0,0.1,1.2182986672871765
763,0.07614364624023437,0.07614374160766602,0.7901865362508662,1.0,0.0,0.1,1.2182986672871765
764,0.019035911560058592,0.01903600692749023,0.9199746311434103,2.0,0.0,0.1,1.2182986672871765
765,0.00475897789001465,0.004758987426757814,0.867067014485418,1.0,0.0,0.01,1.2182986672871765
766,0.0095179557800293,0.009517965316772464,0.9237633232060669,2.0,0.0,0.01,1.2182986672871765
767,0.00475897789001465,0.004758987426757814,0.8524663882323767,3.0,0.0,0.01,1.2182986672871765
768,0.0005948715209960938,0.0005948724746704102,0.9190928064043072,2.0,0.0,0.001,1.2182986672871765
769,0.0005948715209960938,0.0005948724746704102,0.8780564918619195,3.0,0.0,0.001,1.2182986672871765
770,0.0002974357604980469,0.00029743671417236327,0.8073771975235887,4.0,0.0,0.001,1.2182986672871765
771,1.8589687347412115e-05,1.8589782714843756e-05,0.9870228130384535,3.0,0.0,0.0001,1.2182986672871765
772,7.435903549194339e-05,7.435913085937502e-05,0.9697862296882286,4.0,0.0,0.0001,1.2182986672871765
773,1.8589687347412115e-05,1.8589782714843756e-05,0.9919324080237195,5.0,0.0,0.0001,1.2182986672871765
774,9.294872283935549e-06,9.294881820678713e-06,0.9177939911453423,4.0,0.0,1e-05,1.2182986672871765
775,4.647436141967774e-06,4.647445678710938e-06,0.9766339523683106,5.0,0.0,1e-05,1.2182986672871765
776,9.294872283935549e-06,9.294881820678713e-06,0.7270140213470473,6.0,0.0,1e-05,1.2182986672871765
777,1.294150948524475,1.2941515445709229,0.8608567981420415,-2.0,0.0,5.0,0.6470755593415629
778,2.58830189704895,2.588302493095398,0.9698423677238084,-1.0,0.0,5.0,0.6470755593415629
779,1.294150948524475,1.2941515445709229,0.9566771644543273,0.0,0.0,5.0,0.6470755593415629
780,0.6470746994018555,0.6470756530761719,0.9949438881983821,-1.0,0.0,1.0,0.6470755593415629
781,0.04044151306152344,0.040442466735839844,0.9663751824906424,-0.0,0.0,1.0,0.6470755593415629
782,0.6470746994018555,0.6470756530761719,0.9990793525510747,1.0,0.0,1.0,0.6470755593415629
783,0.04044218063354493,0.04044227600097657,0.97186361940452,0.0,0.0,0.1,0.6470755593415629
784,0.04044218063354493,0.04044227600097657,0.735843144900879,1.0,0.0,0.1,0.6470755593415629
785,0.04044218063354493,0.04044227600097657,0.7696068927461187,2.0,0.0,0.1,0.6470755593415629
786,0.0025276374816894528,0.0025276470184326166,0.8309179768746388,1.0,0.0,0.01,0.6470755593415629
787,0.0050552749633789055,0.005055284500122069,0.8778056853432368,2.0,0.0,0.01,0.6470755593415629
788,0.0025276374816894528,0.0025276470184326166,0.9019780977243309,3.0,0.0,0.01,0.6470755593415629
789,0.0006319093704223633,0.0006319103240966797,0.9265833207601776,2.0,0.0,0.001,0.6470755593415629
790,0.0006319093704223633,0.0006319103240966797,0.9557275226672524,3.0,0.0,0.001,0.6470755593415629
791,0.0001579771041870117,0.0001579780578613281,0.9949059739308059,4.0,0.0,0.001,0.6470755593415629
